,x,y,z,radian
1698,6.731551173520963,-3.8864628820960743,1983.0,5.759586531581287
104,8.427947598253276,0.0,1984.0,0.0
249,6.655915767076909,3.842794759825327,1984.0,0.5235987755982988
394,4.104803493449783,7.109728205741243,1984.0,1.0471975511965976
539,4.49215419774575e-16,7.336244541484716,1984.0,1.5707963267948966
684,-4.257641921397378,7.374452128295439,1984.0,2.0943951023931953
829,-6.202103328412575,3.5807860262008733,1984.0,2.6179938779914944
974,-7.903930131004367,9.679522735618818e-16,1984.0,3.141592653589793
1119,-6.8450042831870475,-3.9519650655021845,1984.0,3.6651914291880923
1264,-3.9956331877729294,-6.920639689631103,1984.0,4.1887902047863905
1409,-1.4037981867955468e-15,-7.641921397379913,1984.0,4.71238898038469
1554,3.6899563318777306,-6.391191844522714,1984.0,5.235987755982989
1699,5.975197109080405,-3.4497816593886497,1984.0,5.759586531581287
105,8.034934497816595,0.0,1985.0,0.0
250,5.9751971090804075,3.449781659388646,1985.0,0.5235987755982988
395,3.9082969432314414,6.76936887674299,1985.0,1.0471975511965976
540,4.65258827623667e-16,7.598253275109171,1985.0,1.5707963267948966
685,-3.842794759825326,6.655915767076909,1985.0,2.0943951023931953
830,-6.693733470298936,3.864628820960698,1985.0,2.6179938779914944
975,-7.248908296943232,8.87735234316422e-16,1985.0,3.141592653589793
1120,-6.731551173520965,-3.8864628820960716,1985.0,3.6651914291880923
1265,-3.82096069868996,-6.618098063854879,1985.0,4.1887902047863905
1410,-1.3877547789464548e-15,-7.5545851528384285,1985.0,4.71238898038469
1555,3.6462882096069884,-6.315556438078658,1985.0,5.235987755982989
1700,6.655915767076906,-3.842794759825331,1985.0,5.759586531581287
106,8.209606986899564,0.0,1986.0,0.0
251,7.525722941183551,4.344978165938864,1986.0,0.5235987755982988
396,4.192139737991268,7.260999018629356,1986.0,1.0471975511965976
541,4.919978407054869e-16,8.034934497816595,1986.0,1.5707963267948966
686,-3.995633187772924,6.920639689631105,1986.0,2.0943951023931953
831,-6.5802803606328535,3.799126637554585,1986.0,2.6179938779914944
976,-7.5545851528384285,9.251698526309699e-16,1986.0,3.141592653589793
1121,-6.731551173520965,-3.8864628820960716,1986.0,3.6651914291880923
1266,-3.6026200873362475,-6.2399210316346005,1986.0,4.1887902047863905
1411,-1.4198415946446386e-15,-7.7292576419213965,1986.0,4.71238898038469
1556,3.7554585152838444,-6.504644954188798,1986.0,5.235987755982989
1701,6.6180980638548785,-3.82096069868996,1986.0,5.759586531581287
107,8.471615720524019,0.0,1987.0,0.0
252,7.752629160515717,4.4759825327510905,1987.0,0.5235987755982988
397,3.930131004366813,6.807186579965019,1987.0,1.0471975511965976
542,4.97345643321851e-16,8.12227074235808,1987.0,1.5707963267948966
687,-4.0829694323144095,7.071910502519217,1987.0,2.0943951023931953
832,-7.450087534739495,4.3013100436681215,1987.0,2.6179938779914944
977,-8.820960698689955,1.0802561285055253e-15,1987.0,3.141592653589793
1122,-7.071910502519216,-4.082969432314412,1987.0,3.6651914291880923
1267,-4.301310043668126,-7.450087534739493,1987.0,4.1887902047863905
1412,-1.5562105613619206e-15,-8.471615720524019,1987.0,4.71238898038469
1557,4.170305676855897,-7.223181315407327,1987.0,5.235987755982989
1702,7.866082270181798,-4.54148471615721,1987.0,5.759586531581287
108,9.563318777292576,0.0,1988.0,0.0
253,7.7904468637377455,4.497816593886462,1988.0,0.5235987755982988
398,4.650655021834061,8.055170786291939,1988.0,1.0471975511965976
543,5.454758668691266e-16,8.90829694323144,1988.0,1.5707963267948966
688,-4.497816593886461,7.7904468637377455,1988.0,2.0943951023931953
833,-7.639176050849633,4.410480349344977,1988.0,2.6179938779914944
978,-8.51528384279476,1.0428215101909777e-15,1988.0,3.141592653589793
1123,-7.601358347627605,-4.388646288209608,1988.0,3.6651914291880923
1268,-4.344978165938868,-7.525722941183549,1988.0,4.1887902047863905
1413,-1.604340784909196e-15,-8.73362445414847,1988.0,4.71238898038469
1558,3.7991266375545862,-6.580280360632853,1988.0,5.235987755982989
1703,7.223181315407325,-4.170305676855899,1988.0,5.759586531581287
109,7.598253275109171,0.0,1989.0,0.0
254,7.260999018629357,4.192139737991266,1989.0,0.5235987755982988
399,4.323144104803495,7.487905237961522,1989.0,1.0471975511965976
544,5.107151498627609e-16,8.340611353711791,1989.0,1.5707963267948966
689,-3.9082969432314387,6.769368876742991,1989.0,2.0943951023931953
834,-6.693733470298936,3.864628820960698,1989.0,2.6179938779914944
979,-8.558951965065503,1.0481693128073417e-15,1989.0,3.141592653589793
1124,-7.374452128295438,-4.257641921397381,1989.0,3.6651914291880923
1269,-4.279475982532755,-7.412269831517466,1989.0,4.1887902047863905
1414,-1.5321454495882825e-15,-8.340611353711791,1989.0,4.71238898038469
1559,3.973799126637555,-6.882821986409075,1989.0,5.235987755982989
1704,7.525722941183547,-4.344978165938868,1989.0,5.759586531581287
110,8.8646288209607,0.0,1990.0,0.0
255,7.7904468637377455,4.497816593886462,1990.0,0.5235987755982988
400,5.283842794759826,9.151884179730748,1990.0,1.0471975511965976
545,5.829104851836747e-16,9.519650655021834,1990.0,1.5707963267948966
690,-4.519650655021833,7.828264566959774,1990.0,2.0943951023931953
835,-7.525722941183551,4.344978165938864,1990.0,2.6179938779914944
980,-9.039301310043669,1.1069951415873456e-15,1990.0,3.141592653589793
1125,-7.412269831517467,-4.279475982532753,1990.0,3.6651914291880923
1270,-4.039301310043672,-6.996275096075158,1990.0,4.1887902047863905
1415,-1.6524710084564722e-15,-8.995633187772926,1990.0,4.71238898038469
1560,4.541484716157206,-7.8660822701818,1990.0,5.235987755982989
1705,7.63917605084963,-4.410480349344981,1990.0,5.759586531581287
111,8.90829694323144,0.0,1991.0,0.0
256,8.017353083069914,4.62882096069869,1991.0,0.5235987755982988
401,4.301310043668123,7.4500875347394935,1991.0,1.0471975511965976
546,5.695409786427646e-16,9.30131004366812,1991.0,1.5707963267948966
691,-4.27947598253275,7.4122698315174675,1991.0,2.0943951023931953
836,-8.130806192735998,4.6943231441048034,1991.0,2.6179938779914944
981,-9.126637554585152,1.1176907468200734e-15,1991.0,3.141592653589793
1126,-7.601358347627605,-4.388646288209608,1991.0,3.6651914291880923
1271,-4.4978165938864665,-7.790446863737744,1991.0,4.1887902047863905
1416,-1.5321454495882825e-15,-8.340611353711791,1991.0,4.71238898038469
1561,4.170305676855897,-7.223181315407327,1991.0,5.235987755982989
1706,7.3366344250734095,-4.235807860262013,1991.0,5.759586531581287
112,9.126637554585152,0.0,1992.0,0.0
257,7.639176050849633,4.410480349344977,1992.0,0.5235987755982988
402,4.585152838427948,7.9417176766258555,1992.0,1.0471975511965976
547,5.053673472463969e-16,8.253275109170307,1992.0,1.5707963267948966
692,-4.213973799126636,7.2988167218513835,1992.0,2.0943951023931953
837,-7.109728205741244,4.104803493449781,1992.0,2.6179938779914944
982,-7.423580786026201,9.091264447818779e-16,1992.0,3.141592653589793
1127,-6.429009547744741,-3.7117903930131013,1992.0,3.6651914291880923
1272,-3.515283842794763,-6.088650218746489,1992.0,4.1887902047863905
1417,-1.347646259323725e-15,-7.336244541484716,1992.0,4.71238898038469
1562,3.6026200873362453,-6.2399210316346005,1992.0,5.235987755982989
1707,6.95845739285313,-4.017467248908301,1992.0,5.759586531581287
113,8.558951965065503,0.0,1993.0,0.0
258,7.525722941183551,4.344978165938864,1993.0,0.5235987755982988
403,4.323144104803495,7.487905237961522,1993.0,1.0471975511965976
548,5.080412485545789e-16,8.296943231441048,1993.0,1.5707963267948966
693,-4.148471615720522,7.1853636121852995,1993.0,2.0943951023931953
838,-6.99627509607516,4.039301310043667,1993.0,2.6179938779914944
983,-8.165938864628822,1.000039089260066e-15,1993.0,3.141592653589793
1128,-6.542462657410825,-3.777292576419215,1993.0,3.6651914291880923
1273,-3.777292576419218,-6.542462657410824,1993.0,4.1887902047863905
1418,-1.4840152260410066e-15,-8.078602620087336,1993.0,4.71238898038469
1563,3.6026200873362453,-6.2399210316346005,1993.0,5.235987755982989
1708,6.807186579965017,-3.9301310043668156,1993.0,5.759586531581287
114,8.209606986899564,0.0,1994.0,0.0
259,6.202103328412575,3.5807860262008733,1994.0,0.5235987755982988
404,4.170305676855897,7.223181315407327,1994.0,1.0471975511965976
549,5.428019655609448e-16,8.8646288209607,1994.0,1.5707963267948966
694,-4.148471615720522,7.1853636121852995,1994.0,2.0943951023931953
839,-7.752629160515717,4.4759825327510905,1994.0,2.6179938779914944
984,-8.384279475982535,1.0267781023418859e-15,1994.0,3.141592653589793
1129,-6.920639689631104,-3.9956331877729268,1994.0,3.6651914291880923
1274,-4.2139737991266415,-7.298816721851382,1994.0,4.1887902047863905
1419,-1.63642760060738e-15,-8.90829694323144,1994.0,4.71238898038469
1564,4.497816593886464,-7.790446863737745,1994.0,5.235987755982989
1709,7.563540644405575,-4.366812227074239,1994.0,5.759586531581287
115,9.344978165938866,0.0,1995.0,0.0
260,9.114066476508722,5.262008733624453,1995.0,0.5235987755982988
405,4.541484716157206,7.8660822701818,1995.0,1.0471975511965976
550,5.561714721018548e-16,9.08296943231441,1995.0,1.5707963267948966
695,-4.126637554585152,7.147545908963273,1995.0,2.0943951023931953
840,-7.752629160515717,4.4759825327510905,1995.0,2.6179938779914944
985,-9.039301310043669,1.1069951415873456e-15,1995.0,3.141592653589793
1130,-7.828264566959773,-4.519650655021835,1995.0,3.6651914291880923
1275,-4.257641921397384,-7.374452128295437,1995.0,4.1887902047863905
1420,-1.6765361202301099e-15,-9.126637554585152,1995.0,4.71238898038469
1565,4.497816593886464,-7.790446863737745,1995.0,5.235987755982989
1710,7.109728205741241,-4.1048034934497855,1995.0,5.759586531581287
116,8.12227074235808,0.0,1996.0,0.0
261,7.866082270181801,4.541484716157204,1996.0,0.5235987755982988
406,4.23580786026201,7.336634425073411,1996.0,1.0471975511965976
551,5.214107550954888e-16,8.51528384279476,1996.0,1.5707963267948966
696,-4.126637554585152,7.147545908963273,1996.0,2.0943951023931953
841,-7.223181315407328,4.170305676855895,1996.0,2.6179938779914944
986,-8.646288209606988,1.0588649180400697e-15,1996.0,3.141592653589793
1131,-7.9417176766258555,-4.585152838427948,1996.0,3.6651914291880923
1276,-4.082969432314415,-7.0719105025192155,1996.0,4.1887902047863905
1421,-1.4920369299655527e-15,-8.12227074235808,1996.0,4.71238898038469
1566,4.366812227074236,-7.563540644405577,1996.0,5.235987755982989
1711,7.525722941183547,-4.344978165938868,1996.0,5.759586531581287
117,8.51528384279476,0.0,1997.0,0.0
262,7.639176050849633,4.410480349344977,1997.0,0.5235987755982988
407,4.650655021834061,8.055170786291939,1997.0,1.0471975511965976
552,5.214107550954888e-16,8.51528384279476,1997.0,1.5707963267948966
697,-4.27947598253275,7.4122698315174675,1997.0,2.0943951023931953
842,-8.168623895958024,4.716157205240174,1997.0,2.6179938779914944
987,-8.558951965065503,1.0481693128073417e-15,1997.0,3.141592653589793
1132,-7.676993754071662,-4.432314410480351,1997.0,3.6651914291880923
1277,-4.672489082969437,-8.092988489513967,1997.0,4.1887902047863905
1422,-1.788839975173754e-15,-9.737991266375547,1997.0,4.71238898038469
1567,4.934497816593888,-8.546800928178303,1997.0,5.235987755982989
1712,8.357712412068162,-4.8253275109170355,1997.0,5.759586531581287
118,9.563318777292576,0.0,1998.0,0.0
263,9.454425805506974,5.458515283842794,1998.0,0.5235987755982988
408,4.912663755458516,8.508983224956275,1998.0,1.0471975511965976
553,6.016277943409487e-16,9.825327510917031,1998.0,1.5707963267948966
698,-5.021834061135369,8.698071741066416,1998.0,2.0943951023931953
843,-9.038431070064666,5.218340611353711,1998.0,2.6179938779914944
988,-9.956331877729259,1.2192989965309894e-15,1998.0,3.141592653589793
1133,-8.58461863140033,-4.956331877729259,1998.0,3.6651914291880923
1278,-4.454148471615723,-7.714811457293687,1998.0,4.1887902047863905
1423,-1.6284058966828345e-15,-8.8646288209607,1998.0,4.71238898038469
1568,4.475982532751092,-7.752629160515716,1998.0,5.235987755982989
1713,8.20644159918005,-4.73799126637555,1998.0,5.759586531581287
119,9.170305676855895,0.0,1999.0,0.0
264,8.546800928178305,4.934497816593886,1999.0,0.5235987755982988
409,4.23580786026201,7.336634425073411,1999.0,1.0471975511965976
554,5.187368537873069e-16,8.471615720524019,1999.0,1.5707963267948966
699,-4.10480349344978,7.109728205741244,1999.0,2.0943951023931953
844,-7.487905237961523,4.323144104803493,1999.0,2.6179938779914944
989,-8.73362445414847,1.0695605232727974e-15,1999.0,3.141592653589793
1134,-7.298816721851383,-4.213973799126639,1999.0,3.6651914291880923
1279,-4.366812227074239,-7.563540644405576,1999.0,4.1887902047863905
1424,-1.5722539692110126e-15,-8.558951965065503,1999.0,4.71238898038469
1569,4.3449781659388655,-7.52572294118355,1999.0,5.235987755982989
1714,7.63917605084963,-4.410480349344981,1999.0,5.759586531581287
120,8.165938864628822,0.0,2000.0,0.0
265,8.24425930240208,4.759825327510916,2000.0,0.5235987755982988
410,4.737991266375547,8.206441599180051,2000.0,1.0471975511965976
555,5.829104851836747e-16,9.519650655021834,2000.0,1.5707963267948966
700,-4.323144104803492,7.487905237961523,2000.0,2.0943951023931953
845,-7.639176050849633,4.410480349344977,2000.0,2.6179938779914944
990,-8.777292576419214,1.0749083258891615e-15,2000.0,3.141592653589793
1135,-7.7148114572936874,-4.454148471615721,2000.0,3.6651914291880923
1280,-4.366812227074239,-7.563540644405576,2000.0,4.1887902047863905
1425,-1.5080803378146445e-15,-8.209606986899564,2000.0,4.71238898038469
1570,4.192139737991268,-7.260999018629356,2000.0,5.235987755982989
1715,7.185363612185297,-4.148471615720528,2000.0,5.759586531581287
121,9.039301310043669,0.0,2001.0,0.0
266,7.7904468637377455,4.497816593886462,2001.0,0.5235987755982988
411,4.737991266375547,8.206441599180051,2001.0,1.0471975511965976
556,5.668670773345828e-16,9.257641921397381,2001.0,1.5707963267948966
701,-4.803493449781658,8.319894708846137,2001.0,2.0943951023931953
846,-8.092988489513969,4.672489082969432,2001.0,2.6179938779914944
991,-9.650655021834062,1.1818643782164413e-15,2001.0,3.141592653589793
1136,-7.979535379847884,-4.60698689956332,2001.0,3.6651914291880923
1281,-4.672489082969437,-8.092988489513967,2001.0,4.1887902047863905
1426,-1.7006012320037482e-15,-9.257641921397381,2001.0,4.71238898038469
1571,5.109170305676856,-8.849342553954525,2001.0,5.235987755982989
1716,8.244259302402078,-4.759825327510922,2001.0,5.759586531581287
122,10.436681222707424,0.0,2002.0,0.0
267,9.076248773286695,5.240174672489083,2002.0,0.5235987755982988
412,5.458515283842796,9.454425805506972,2002.0,1.0471975511965976
557,5.882582878000386e-16,9.606986899563319,2002.0,1.5707963267948966
702,-4.934497816593885,8.546800928178305,2002.0,2.0943951023931953
847,-8.130806192735998,4.6943231441048034,2002.0,2.6179938779914944
992,-9.737991266375547,1.1925599834491693e-15,2002.0,3.141592653589793
1137,-8.130806192735998,-4.694323144104805,2002.0,3.6651914291880923
1282,-4.91266375545852,-8.508983224956273,2002.0,4.1887902047863905
1427,-1.7326880477019321e-15,-9.43231441048035,2002.0,4.71238898038469
1572,4.825327510917032,-8.357712412068164,2002.0,5.235987755982989
1717,7.790446863737743,-4.4978165938864665,2002.0,5.759586531581287
123,10.34934497816594,0.0,2003.0,0.0
268,8.319894708846137,4.803493449781659,2003.0,0.5235987755982988
413,4.8471615720524035,8.395530115290192,2003.0,1.0471975511965976
558,5.802365838754926e-16,9.475982532751091,2003.0,1.5707963267948966
703,-4.8689956331877715,8.433347818512221,2003.0,2.0943951023931953
848,-7.941717676625857,4.5851528384279465,2003.0,2.6179938779914944
993,-9.606986899563319,1.1765165756000773e-15,2003.0,3.141592653589793
1138,-8.58461863140033,-4.956331877729259,2003.0,3.6651914291880923
1283,-4.890829694323149,-8.471165521734246,2003.0,4.1887902047863905
1428,-1.8851004222683054e-15,-10.262008733624453,2003.0,4.71238898038469
1573,4.694323144104805,-8.130806192735998,2003.0,5.235987755982989
1718,8.962795663620607,-5.174672489082974,2003.0,5.759586531581287
124,9.606986899563319,0.0,2004.0,0.0
269,8.849342553954525,5.109170305676854,2004.0,0.5235987755982988
414,4.912663755458516,8.508983224956275,2004.0,1.0471975511965976
559,5.962799917245846e-16,9.737991266375547,2004.0,1.5707963267948966
704,-4.344978165938863,7.525722941183551,2004.0,2.0943951023931953
849,-7.7904468637377455,4.497816593886462,2004.0,2.6179938779914944
994,-8.209606986899564,1.0053868918764298e-15,2004.0,3.141592653589793
1139,-7.8660822701818,-4.541484716157206,2004.0,3.6651914291880923
1284,-4.606986899563323,-7.979535379847883,2004.0,4.1887902047863905
1429,-1.788839975173754e-15,-9.737991266375547,2004.0,4.71238898038469
1574,5.109170305676856,-8.849342553954525,2004.0,5.235987755982989
1719,8.055170786291937,-4.650655021834065,2004.0,5.759586531581287
125,10.34934497816594,0.0,2005.0,0.0
270,8.395530115290194,4.847161572052402,2005.0,0.5235987755982988
415,5.152838427947599,8.92497796039858,2005.0,1.0471975511965976
560,6.123233995736766e-16,10.0,2005.0,1.5707963267948966
705,-4.912663755458514,8.508983224956276,2005.0,2.0943951023931953
850,-8.584618631400332,4.956331877729257,2005.0,2.6179938779914944
995,-9.737991266375547,1.1925599834491693e-15,2005.0,3.141592653589793
1140,-8.395530115290192,-4.8471615720524035,2005.0,3.6651914291880923
1285,-5.087336244541489,-8.811524850732496,2005.0,4.1887902047863905
1430,-1.9011438301173976e-15,-10.34934497816594,2005.0,4.71238898038469
1575,5.131004366812228,-8.887160257176552,2005.0,5.235987755982989
1720,8.698071741066412,-5.021834061135376,2005.0,5.759586531581287
126,9.519650655021834,0.0,2006.0,0.0
271,8.887160257176554,5.131004366812226,2006.0,0.5235987755982988
416,4.912663755458516,8.508983224956275,2006.0,1.0471975511965976
561,5.588453734100367e-16,9.126637554585152,2006.0,1.5707963267948966
706,-4.585152838427946,7.941717676625857,2006.0,2.0943951023931953
851,-8.62243633462236,4.978165938864628,2006.0,2.6179938779914944
996,-9.43231441048035,1.1551253651346214e-15,2006.0,3.141592653589793
1141,-8.77370714751047,-5.065502183406115,2006.0,3.6651914291880923
1286,-4.956331877729262,-8.58461863140033,2006.0,4.1887902047863905
1431,-1.861035310494668e-15,-10.131004366812228,2006.0,4.71238898038469
1576,5.131004366812228,-8.887160257176552,2006.0,5.235987755982989
1721,9.114066476508718,-5.262008733624459,2006.0,5.759586531581287
127,11.48471615720524,0.0,2007.0,0.0
272,8.773707147510471,5.065502183406113,2007.0,0.5235987755982988
417,5.087336244541485,8.811524850732496,2007.0,1.0471975511965976
562,6.363885113473144e-16,10.39301310043668,2007.0,1.5707963267948966
707,-5.04366812227074,8.735889444288443,2007.0,2.0943951023931953
852,-8.433347818512221,4.868995633187772,2007.0,2.6179938779914944
997,-9.650655021834062,1.1818643782164413e-15,2007.0,3.141592653589793
1142,-8.395530115290192,-4.8471615720524035,2007.0,3.6651914291880923
1287,-4.847161572052407,-8.39553011529019,2007.0,4.1887902047863905
1432,-1.764774863400116e-15,-9.606986899563319,2007.0,4.71238898038469
1577,4.825327510917032,-8.357712412068164,2007.0,5.235987755982989
1722,8.01735308306991,-4.628820960698695,2007.0,5.759586531581287
128,8.384279475982535,0.0,2008.0,0.0
273,7.5635406444055775,4.366812227074234,2008.0,0.5235987755982988
418,5.174672489082971,8.962795663620609,2008.0,1.0471975511965976
563,5.748887812591288e-16,9.388646288209609,2008.0,1.5707963267948966
708,-4.606986899563317,7.979535379847885,2008.0,2.0943951023931953
853,-7.941717676625857,4.5851528384279465,2008.0,2.6179938779914944
998,-9.694323144104805,1.1872121808328054e-15,2008.0,3.141592653589793
1143,-7.8660822701818,-4.541484716157206,2008.0,3.6651914291880923
1288,-4.868995633187778,-8.433347818512217,2008.0,4.1887902047863905
1433,-1.8369701987210296e-15,-10.0,2008.0,4.71238898038469
1578,5.0218340611353725,-8.698071741066414,2008.0,5.235987755982989
1723,8.168623895958023,-4.7161572052401795,2008.0,5.759586531581287
129,9.912663755458516,0.0,2009.0,0.0
274,8.092988489513969,4.672489082969432,2009.0,0.5235987755982988
419,4.694323144104805,8.130806192735998,2009.0,1.0471975511965976
564,5.962799917245846e-16,9.737991266375547,2009.0,1.5707963267948966
709,-4.956331877729256,8.584618631400332,2009.0,2.0943951023931953
854,-8.546800928178305,4.934497816593886,2009.0,2.6179938779914944
999,-10.262008733624453,1.256733614845537e-15,2009.0,3.141592653589793
1144,-8.735889444288441,-5.043668122270743,2009.0,3.6651914291880923
1289,-5.087336244541489,-8.811524850732496,2009.0,4.1887902047863905
1434,-1.8209267908719378e-15,-9.912663755458516,2009.0,4.71238898038469
1579,5.262008733624455,-9.114066476508722,2009.0,5.235987755982989
1724,8.660254037844384,-5.000000000000004,2009.0,5.759586531581287
130,10.34934497816594,0.0,2010.0,0.0
275,9.265337289396832,5.349344978165938,2010.0,0.5235987755982988
420,5.54585152838428,9.605696618395083,2010.0,1.0471975511965976
565,6.577797218127706e-16,10.74235807860262,2010.0,1.5707963267948966
710,-5.174672489082967,8.96279566362061,2010.0,2.0943951023931953
855,-8.698071741066416,5.021834061135371,2010.0,2.6179938779914944
1000,-9.825327510917031,1.2032555886818974e-15,2010.0,3.141592653589793
1145,-8.660254037844386,-5.000000000000001,2010.0,3.6651914291880923
1290,-4.9344978165938915,-8.546800928178302,2010.0,4.1887902047863905
1435,-1.8690570144192136e-15,-10.174672489082969,2010.0,4.71238898038469
1580,5.305676855895197,-9.189701882952777,2010.0,5.235987755982989
1725,7.8282645669597715,-4.519650655021839,2010.0,5.759586531581287
131,9.388646288209609,0.0,2011.0,0.0
276,7.941717676625857,4.5851528384279465,2011.0,0.5235987755982988
421,4.97816593886463,8.622436334622359,2011.0,1.0471975511965976
566,6.069755969573127e-16,9.912663755458516,2011.0,1.5707963267948966
711,-4.694323144104803,8.130806192735998,2011.0,2.0943951023931953
856,-8.47116552173425,4.890829694323144,2011.0,2.6179938779914944
1001,-10.131004366812228,1.2406902069964452e-15,2011.0,3.141592653589793
1146,-8.962795663620609,-5.174672489082971,2011.0,3.6651914291880923
1291,-4.759825327510922,-8.244259302402078,2011.0,4.1887902047863905
1436,-1.8209267908719378e-15,-9.912663755458516,2011.0,4.71238898038469
1581,4.80349344978166,-8.319894708846135,2011.0,5.235987755982989
1726,8.39553011529019,-4.847161572052407,2011.0,5.759586531581287
132,9.126637554585152,0.0,2012.0,0.0
277,7.979535379847885,4.606986899563318,2012.0,0.5235987755982988
422,4.781659388646289,8.282077005624107,2012.0,1.0471975511965976
567,6.283668074227685e-16,10.262008733624453,2012.0,1.5707963267948966
712,-5.240174672489081,9.076248773286695,2012.0,2.0943951023931953
857,-8.546800928178305,4.934497816593886,2012.0,2.6179938779914944
1002,-9.606986899563319,1.1765165756000773e-15,2012.0,3.141592653589793
1147,-8.622436334622359,-4.97816593886463,2012.0,3.6651914291880923
1292,-5.10917030567686,-8.849342553954523,2012.0,4.1887902047863905
1437,-1.9412523497401272e-15,-10.56768558951965,2012.0,4.71238898038469
1582,5.2401746724890845,-9.076248773286693,2012.0,5.235987755982989
1727,8.130806192735996,-4.694323144104809,2012.0,5.759586531581287
133,10.174672489082969,0.0,2013.0,0.0
278,8.47116552173425,4.890829694323144,2013.0,0.5235987755982988
423,5.000000000000001,8.660254037844386,2013.0,1.0471975511965976
568,5.775626825673107e-16,9.43231441048035,2013.0,1.5707963267948966
713,-4.8689956331877715,8.433347818512221,2013.0,2.0943951023931953
858,-8.735889444288443,5.043668122270741,2013.0,2.6179938779914944
1003,-9.694323144104805,1.1872121808328054e-15,2013.0,3.141592653589793
1148,-8.77370714751047,-5.065502183406115,2013.0,3.6651914291880923
1293,-5.2183406113537165,-9.038431070064664,2013.0,4.1887902047863905
1438,-1.8530136065701218e-15,-10.087336244541484,2013.0,4.71238898038469
1583,5.34934497816594,-9.265337289396832,2013.0,5.235987755982989
1728,8.773707147510468,-5.065502183406118,2013.0,5.759586531581287
134,10.39301310043668,0.0,2014.0,0.0
279,8.206441599180051,4.737991266375545,2014.0,0.5235987755982988
424,5.2401746724890845,9.076248773286693,2014.0,1.0471975511965976
569,6.470841165800424e-16,10.56768558951965,2014.0,1.5707963267948966
714,-5.41484716157205,9.378790399062916,2014.0,2.0943951023931953
859,-8.660254037844387,4.999999999999999,2014.0,2.6179938779914944
1004,-9.606986899563319,1.1765165756000773e-15,2014.0,3.141592653589793
1149,-9.265337289396832,-5.34934497816594,2014.0,3.6651914291880923
1294,-5.436681222707429,-9.416608102284943,2014.0,4.1887902047863905
1439,-1.9412523497401272e-15,-10.56768558951965,2014.0,4.71238898038469
1584,5.000000000000001,-8.660254037844386,2014.0,5.235987755982989
1729,9.076248773286691,-5.240174672489088,2014.0,5.759586531581287
135,10.873362445414848,0.0,2015.0,0.0
280,9.530061211951029,5.502183406113536,2015.0,0.5235987755982988
425,5.633187772925766,9.756967431283195,2015.0,1.0471975511965976
570,6.363885113473144e-16,10.39301310043668,2015.0,1.5707963267948966
715,-5.283842794759822,9.151884179730748,2015.0,2.0943951023931953
860,-9.189701882952777,5.305676855895196,2015.0,2.6179938779914944
1005,-10.262008733624453,1.256733614845537e-15,2015.0,3.141592653589793
1150,-9.114066476508722,-5.262008733624455,2015.0,3.6651914291880923
1295,-5.393013100436686,-9.340972695840888,2015.0,4.1887902047863905
1440,-2.173881763551961e-15,-11.83406113537118,2015.0,4.71238898038469
1585,5.851528384279477,-10.135144463503474,2015.0,5.235987755982989
1730,10.551139198945776,-6.091703056768564,2015.0,5.759586531581287
136,12.22707423580786,0.0,2016.0,0.0
281,11.30749326338634,6.528384279475982,2016.0,0.5235987755982988
426,6.484716157205242,11.231857856942282,2016.0,1.0471975511965976
571,7.299750571336844e-16,11.921397379912666,2016.0,1.5707963267948966
716,-5.61135371179039,9.719149728061169,2016.0,2.0943951023931953
861,-9.151884179730748,5.283842794759824,2016.0,2.6179938779914944
1006,-10.74235807860262,1.3155594436255411e-15,2016.0,3.141592653589793
1151,-9.983873650615362,-5.764192139737992,2016.0,3.6651914291880923
1296,-5.502183406113542,-9.530061211951026,2016.0,4.1887902047863905
1441,-2.0054259811364952e-15,-10.91703056768559,2016.0,4.71238898038469
1586,5.54585152838428,-9.605696618395083,2016.0,5.235987755982989
1731,9.416608102284941,-5.436681222707429,2016.0,5.759586531581287
137,11.572052401746726,0.0,2017.0,0.0
282,10.437686089279698,6.026200873362444,2017.0,0.5235987755982988
427,6.069868995633191,10.513321495723755,2017.0,1.0471975511965976
572,6.845187348945905e-16,11.179039301310045,2017.0,1.5707963267948966
717,-5.524017467248907,9.56787891517306,2017.0,2.0943951023931953
862,-8.849342553954525,5.109170305676854,2017.0,2.6179938779914944
1007,-10.655021834061134,1.3048638383928128e-15,2017.0,3.141592653589793
1152,-9.416608102284945,-5.436681222707425,2017.0,3.6651914291880923
1297,-5.2183406113537165,-9.038431070064664,2017.0,4.1887902047863905
1442,-2.0214693889855874e-15,-11.004366812227074,2017.0,4.71238898038469
1587,5.458515283842796,-9.454425805506972,2017.0,5.235987755982989
1732,9.681332024839138,-5.589519650655028,2017.0,5.759586531581287
138,10.698689956331878,0.0,2018.0,0.0
283,9.34097269584089,5.393013100436681,2018.0,0.5235987755982988
428,5.480349344978167,9.492243508729,2018.0,1.0471975511965976
573,6.711492283536805e-16,10.960698689956333,2018.0,1.5707963267948966
718,-5.327510917030565,9.227519586174804,2018.0,2.0943951023931953
863,-9.038431070064666,5.218340611353711,2018.0,2.6179938779914944
1008,-10.698689956331878,1.310211641009177e-15,2018.0,3.141592653589793
1153,-9.038431070064666,-5.218340611353713,2018.0,3.6651914291880923
1298,-5.283842794759829,-9.151884179730747,2018.0,4.1887902047863905
1443,-2.109708132155593e-15,-11.48471615720524,2018.0,4.71238898038469
1588,5.327510917030568,-9.227519586174804,2018.0,5.235987755982989
